uid,site,date,lon_gda94,lat_gda94,bio_l_kg1ha,bio_t_kg1ha,bio_b_kg1ha,bio_w_kg1ha,bio_br_kg1ha,bio_s_kg1ha,bio_r_kg1ha,bio_agb_kg1ha,c_l_kg1ha,c_t_kg1ha,c_b_kg1ha,c_w_kg1ha,c_br_kg1ha,c_s_kg1ha,c_r_kg1ha,c_agb_kg1ha,total_alv_ba,total_ded_ba,tot_ba_m2ha
9,hsf02,20120710,131.04619400045854,-12.473082239958163,4073.5562310030396,4074.7813411078714,15583.819241982506,53161.51603498542,38285.71428571429,68745.33527696792,22438.483965014577,110938.3381924198,1914.5714285714284,1996.6428571428569,7636.0714285714275,26049.142857142855,18760.0,33685.21428571428,10994.857142857143,54359.7857142857,19.71428571428572,0.5714285714285714,20.285714285714285
10,wedo01,20120606,131.0050186100947,-12.604008270726993,788.9057750759879,787.8134110787172,2562.536443148689,9030.52478134111,5854.781341107871,11593.061224489797,3760.8163265306125,18204.54810495627,370.7857142857143,386.0285714285714,1255.6428571428576,4424.9571428571435,2868.842857142857,5680.6,1842.8000000000002,8920.228571428572,3.1571428571428566,0.24285714285714283,3.4
11,wedo03,20120710,130.98312305438918,-12.5339548490209,1581.61094224924,1579.081632653061,5136.661807580174,28744.97084548105,11822.084548104956,33883.38192419825,8572.448979591836,47222.521865889204,743.3571428571428,773.7499999999999,2516.9642857142853,14085.035714285714,5792.821428571428,16602.85714285714,4200.5,23139.03571428571,7.178571428571428,0.5714285714285714,7.749999999999999
50,wh02,20120724,130.67928682027434,-18.234261268637074,36.747720364741646,36.76384839650146,143.64431486880468,467.31778425655983,354.37317784256567,610.9620991253646,205.42274052478137,1000.5830903790088,17.271428571428572,18.014285714285716,70.3857142857143,228.98571428571432,173.64285714285717,299.3714285714286,100.65714285714287,490.28571428571433,0.1,0.08571428571428572,0.18571428571428572
55,wh07,20120725,130.85520482920919,-17.730626711097376,36.747720364741646,36.76384839650146,143.64431486880466,467.3177842565598,354.3731778425656,610.9620991253645,205.42274052478135,1000.5830903790087,17.271428571428572,18.014285714285716,70.38571428571429,228.9857142857143,173.64285714285714,299.37142857142857,100.65714285714286,490.2857142857143,0.18571428571428572,0.0,0.18571428571428572
97,legu01,20121005,129.25526910041296,-15.382661895916248,339.20972644376906,339.35860058309044,1325.9475218658893,4313.702623906705,3271.1370262390674,5639.650145772595,1896.2099125364432,9236.151603498543,159.42857142857144,166.2857142857143,649.7142857142858,2113.714285714286,1602.857142857143,2763.4285714285716,929.1428571428571,4525.714285714286,1.6428571428571428,0.07142857142857144,1.7142857142857144
100,legu04,20121007,129.25752276926121,-15.396699720453805,620.8814589665654,619.9708454810494,1811.486880466472,8631.516034985423,4156.763848396501,10443.002915451894,2717.900874635569,15195.306122448981,291.81428571428575,303.7857142857142,887.6285714285713,4229.442857142857,2036.8142857142857,5117.071428571428,1331.7714285714287,7445.700000000001,2.4000000000000004,0.05714285714285714,2.4571428571428573
101,legu05,20121007,129.24083843638635,-15.385715701054187,673.1003039513679,673.061224489796,2563.26530612245,10390.699708454813,6075.539358600583,12953.96501457726,3997.8425655976685,19675.131195335278,316.3571428571429,329.80000000000007,1256.0000000000005,5091.442857142858,2977.0142857142855,6347.442857142857,1958.9428571428575,9640.814285714287,3.3857142857142857,0.22857142857142856,3.6142857142857143
102,legu06,20121007,129.17577273028243,-15.325699767062831,1180.1671732522798,1180.685131195335,4613.192419825074,15008.090379008745,11380.830903790087,19621.28279883382,6597.230320699708,32134.11078717201,554.6785714285714,578.5357142857142,2260.464285714286,7353.964285714285,5576.607142857142,9614.428571428572,3232.642857142857,15745.714285714284,5.892857142857142,0.07142857142857142,5.9642857142857135
103,legu07,20121008,129.12848109540147,-15.379878082919705,1207.5227963525838,1206.4868804664723,4527.9154518950445,24885.20408163266,9865.816326530612,29413.119533527697,8256.413994169097,40437.17201166181,567.5357142857143,591.1785714285714,2218.6785714285716,12193.750000000002,4834.25,14412.42857142857,4045.642857142858,19814.214285714286,7.035714285714286,0.4285714285714285,7.4642857142857135
104,legu08,20121008,129.1704052370461,-15.438407632386578,584.9544072948328,584.0524781341107,1956.3556851311955,13053.498542274052,4075.8309037900876,15009.854227405249,3776.61807580175,19646.763848396502,274.9285714285714,286.18571428571425,958.6142857142858,6396.214285714285,1997.1571428571428,7354.828571428572,1850.5428571428574,9626.914285714285,3.014285714285714,0.4,3.414285714285714
145,bc101,20240524,131.2027603003722,-13.29169070257272,936.77811550152,936.1516034985425,3587.0262390670564,15659.912536443151,8642.419825072888,19247.959183673473,5688.629737609331,28788.92128279884,440.2857142857144,458.71428571428584,1757.6428571428576,7673.357142857144,4234.785714285715,9431.500000000002,2787.428571428572,14106.571428571431,4.928571428571429,0.21428571428571425,5.142857142857143
13,centa14,20120602,133.292002658622,-14.403074825513823,1231.2310030395138,1229.9562682215744,3776.239067055393,18092.93002915452,8847.157434402334,21869.169096209913,5688.62973760933,31897.303206997087,578.6785714285714,602.6785714285714,1850.3571428571427,8865.535714285714,4335.107142857143,10715.892857142857,2787.4285714285716,15629.678571428572,4.785714285714286,0.3571428571428572,5.142857142857143
14,gulf10,20130716,136.27935030046595,-16.02554408027193,964.7416413373861,963.1195335276967,3222.157434402332,20314.21282798834,6686.078717201166,23536.370262390672,6123.1778425655975,31147.81341107872,453.42857142857144,471.9285714285714,1578.8571428571427,9953.964285714286,3276.178571428571,11532.82142857143,3000.3571428571427,15262.428571428572,5.464285714285714,0.07142857142857142,5.535714285714286
17,larr15,20130531,133.10752770022341,-15.207994209845706,264.6276595744681,264.2857142857143,766.4540816326531,4069.8979591836737,1773.2142857142858,4836.352040816327,1175.2551020408164,6863.392857142857,124.375,129.5,375.5625,1994.25,868.875,2369.8125,575.875,3363.0625,1.0625,0.0,1.0625
36,ant06,20120625,135.15251384766418,-18.266322156185524,918.6930091185412,919.0962099125366,3591.107871720117,11682.944606413996,8859.329446064141,15274.052478134114,5135.568513119535,25014.577259475223,431.78571428571433,450.3571428571429,1759.6428571428573,5724.642857142858,4341.071428571429,7484.285714285716,2516.428571428572,12257.142857142859,4.107142857142857,0.5357142857142857,4.642857142857143
87,el02,20130414,133.52878241429383,-17.52950643792164,373.13069908814595,373.29446064139944,1458.542274052478,4745.0728862973765,3598.2507288629736,6203.615160349854,2085.8309037900876,10159.766763848394,175.3714285714286,182.9142857142857,714.6857142857142,2325.0857142857144,1763.142857142857,3039.7714285714283,1022.0571428571429,4978.285714285713,1.5571428571428572,0.3285714285714286,1.885714285714286
65,vrd17,20120727,130.97817293404705,-17.263723194088225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,vrd24,20120729,131.11592414007418,-16.877028655831065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,vrd26,20120730,131.2176788447713,-16.651064936615093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,vrd29,20120731,131.12320583626214,-16.391829119379572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,vrd31,20120801,131.16590923824373,-16.304921969673014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,vrd34,20120801,131.1838792385798,-16.21427293016035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,vrd35,20120802,131.18883213788834,-16.102734080911773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,vrd36,20120802,131.23367244058443,-16.08778645069163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,jdr05,20120524,131.62526993919104,-14.111266942729396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,auv06,20121011,129.68501037856342,-16.00775489353334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,auv07,20121011,129.69038506567236,-16.070365555840215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,auv08,20121011,129.62464028879674,-16.198472220813166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,auv09,20121011,129.64802397324448,-16.162631851674483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,nt001,20110523,131.20957667827636,-13.94519607911641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,nt002,20120523,131.21832663520755,-13.934318423052124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,nt003,20120523,131.18243299557471,-13.846584686008297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,nt004,20120524,130.86074394855595,-13.05887520811261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,amg03,20120620,134.03161783233472,-16.77900462426776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,antgr01,20120626,135.19905225039196,-18.243493695758055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ant04,20120624,135.08433404228157,-18.25097197866705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,ant02,20120624,135.0409458383976,-18.224503619992294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,ant01,20120623,135.29324134960294,-17.978808485361704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,barkely01,20111025,135.0406863322195,-18.001776171675584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,barkely03,20111026,135.2883664505653,-18.024523715139786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,barkely04,20111026,135.22560384494855,-17.98480115708086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,barkely05,20111027,135.08714383504483,-17.983891460642617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,barkely06,20111027,135.25743784728755,-17.987039226215057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,el01,20130413,133.5249416143737,-17.54671064842244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,lto04,20130528,130.77696899988337,-13.169731950197272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,lto05,20130528,130.77800299963454,-13.158354129825511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,wh03,20120724,130.75896622463637,-18.035695579547035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,wh04,20120724,130.76838532520264,-18.019915569546995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,wh05,20120725,130.7533450230115,-17.869859880794703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,wh06,20120725,130.79407392542902,-17.80441745096688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,wh08,20120725,130.86484613044215,-17.80031196047614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,wh09,20120725,130.82755502816198,-17.849505930351782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,wh13,20120726,130.9793829359707,-17.484927061904976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,wh15,20120727,130.94830943452482,-17.573513531507405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,legu02,20121005,129.30188667529683,-15.16619152787618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,legu03,20121006,129.46391793163474,-15.12510596359055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,gulf12,20130716,136.55609939976617,-16.12624416006253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,lim08,20130601,135.30509349982486,-15.23416616978125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,lim09,20130601,135.35482980028561,-15.37926174966222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,ant09,20120626,135.26979845800489,-18.329650472724275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,ant07,20120626,135.20383185080917,-18.245811535015992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,barkely02,20111026,135.2597600494539,-18.056976375045714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
